Name,No Race,Native American (self reported),East Asian,African or Af-Am Self Reported,Hispanic,White Self Reported,Other Undefined Race
Ryqwanoczavies,1,0,0,0,0,0,0
Hsi-Chiang,1,0,0,0,0,0,0
Xiangning,0,0,1,0,0,0,0
Carymarie,0,0,1,0,0,0,0
Haddanny,1,0,0,0,0,0,0
Stevee,1,0,0,0,0,0,0
Venansa,1,0,0,0,0,0,0
Zukeily,1,0,0,0,0,0,0
Imaia,1,0,0,0,0,0,0
Paula-Rosa,0,0,0,0,1,0,0
Levonshanae,1,0,0,0,0,0,0
Dai'Jonia,1,0,0,0,0,0,0
Jonnabies,0,0,0,0,1,0,0
Jordache,1,0,0,0,0,0,0
Boualanh,0,0,1,0,0,0,0
Yaysomar,1,0,0,0,0,0,0
Duangratai,1,0,0,0,0,0,0
Tetisheri,0,0,0,1,0,0,0
Odra,0,0,0,0,1,0,0
Krste,0,0,0,0,0,1,0
Rosdaisy,0,0,0,0,1,0,0
Gicler,1,0,0,0,0,0,0
Daizionna,0,0,0,0,0,0,1
Annabelly,0,0,0,0,1,0,0
Naferrici,0,0,0,1,0,0,0
Uterson,1,0,0,0,0,0,0
Amarante,0,0,0,2,0,0,0
Madhumithaa,1,0,0,0,0,0,0
Wuandarian,1,0,0,0,0,0,0
Flythe,1,0,0,0,0,0,0
Naastasiah,1,0,0,0,0,0,0
Remy,6,0,0,2,0,1,0
Doanie,1,0,0,0,0,0,0
Weici,1,0,0,0,0,0,0
Alin,1,0,0,2,0,1,0
Tye'Yhanna,1,0,0,0,0,0,0
Yojander,1,0,0,0,0,0,0
Julkica,0,0,0,0,0,1,0
Sevi,0,0,0,0,0,1,0
Cartaus,0,0,0,0,0,0,1
Sarith,0,0,1,0,0,0,0
Ritujith,1,0,0,0,0,0,0
Alix,11,0,0,2,0,0,1
Remi,2,0,0,1,0,2,0
Neramise,0,0,0,1,0,0,0
Momene,1,0,0,0,0,0,0
Anedyasi,1,0,0,0,0,0,0
Jervqua,1,0,0,0,0,0,0
Briettany,1,0,0,0,0,0,0
Kashon,1,0,0,1,0,0,0
Reme,0,0,0,1,0,0,0
Young Hyun,1,0,0,0,0,0,0
Gerguenson,0,0,0,1,0,0,0
Iregdisa,0,0,0,0,1,0,0
Jamcarlo,1,0,0,0,0,0,0
Dejeanine,1,0,0,0,0,0,0
Neyfris,1,0,0,0,0,0,0
Yudelkys,1,0,0,0,0,0,0
Minoudtchy,1,0,0,0,0,0,0
Kashoun,1,0,0,0,0,0,0
Ximend,0,0,0,0,1,0,0
Hilife,1,0,0,0,0,0,0
Shangyu,1,0,0,0,0,0,0
Valentine,4,0,0,4,1,1,1
Davares,0,0,0,1,0,0,0
Yuneixi,0,0,0,0,1,0,0
Sonjica,0,0,0,0,0,1,0
Cytravius,0,0,0,0,0,0,1
Shaki,1,0,0,0,0,0,0
Sirewimon,1,0,0,0,0,0,0
Deeptaz,0,0,1,0,0,0,0
Hrishika,1,0,0,0,0,0,0
Thaiying,1,0,0,0,0,0,0
Mirechia,1,0,0,0,0,0,0
Yenashly,1,0,0,0,0,0,0
Emary,0,0,0,0,1,0,0
Jusna,1,0,0,0,0,0,1
Guimary,0,0,0,0,1,0,0
Sitka,0,0,0,0,1,0,0
Armanii,1,0,0,0,0,0,0
Jeisery,1,0,0,0,0,0,0
J'Sona,1,0,0,0,0,0,0
Yyssif,1,0,0,0,0,0,0
Adolfino,0,0,0,0,1,0,0
Banegas,1,0,0,0,0,0,0
Mahelli,1,0,0,0,0,0,0
Yemitenor,1,0,0,0,0,0,0
Syntrese,0,0,0,1,0,0,0
Versace,1,0,0,0,0,0,0
Yocaliz,1,0,0,0,0,0,0
Presnis,1,0,0,0,0,0,0
Enda,1,0,0,0,0,0,0
Sileny,0,0,0,0,1,0,0
Kobbie,1,0,0,0,0,0,0
Erilim,0,0,0,0,0,1,0
Yaoshar,1,0,0,0,0,0,0
Ashkenny,1,0,0,0,0,0,0
Yobani,0,0,0,0,1,0,0
Maerial,0,0,0,0,0,1,0
Yunielris,0,0,0,0,1,0,0
Marquelle,1,0,0,0,0,0,0
Akera,1,0,0,0,0,0,0
Sathurine,1,0,0,0,0,0,0
Troneka,1,0,0,0,0,0,0
Sinoeurn,0,0,1,0,0,0,0
Ruditha,0,0,1,0,0,0,0
Kepa,1,0,0,0,1,0,0
Yobany,0,0,0,0,1,0,0
Udom,1,0,0,0,1,0,0
Ozilia,1,0,0,0,0,0,0
Yozugla,0,0,0,0,1,0,0
Naijhe,1,0,0,0,0,0,0
Marabonie,0,0,0,1,0,0,0
Aunghtoi,0,0,1,0,0,0,0
Erolide,0,0,0,1,0,0,0
Caspian,2,0,0,0,0,0,0
Aliatah,0,0,0,1,0,0,0
Bastyan,1,0,0,0,0,0,0
Yarel,1,0,0,0,1,0,0
Kiberon,0,0,0,1,0,0,0
Jayd,0,0,0,0,0,1,0
Meron,1,0,0,1,0,0,0
Ke-Allo,1,0,0,0,0,0,0
Minaz,1,0,0,0,0,0,0
Azan Ur,1,0,0,0,0,0,0
Wuteng,0,0,1,0,0,0,0
Airyhannah,1,0,0,0,0,0,0
Elielvira,1,0,0,0,0,0,0
Milkys,1,0,0,0,0,0,0
Josa,0,0,0,0,1,0,0
Siu,1,0,2,0,0,0,0
Zucceyna,1,0,0,0,0,0,0
Taigan,1,0,0,0,0,0,0
Ericila,1,0,0,0,0,0,0
Thamiaski,0,0,0,1,0,0,0
Uchechukwu,1,0,0,0,0,0,0
Drietrick,1,0,0,0,0,0,0
Charbonae,0,0,0,1,0,0,0
Nuellien,1,0,0,0,0,0,0
Sin,2,0,1,0,0,0,0
Sim,0,0,1,0,0,0,0
Tashi,2,0,0,0,0,0,0
Allen-Anthony,0,0,0,0,0,0,1
Jhuanny,0,0,0,0,1,0,0
Trace,3,0,0,0,0,2,0
Mayo,2,0,0,0,1,0,0
Pamerese,1,0,0,0,0,0,0
Mallen,0,0,0,0,0,1,0
Shyamon,1,0,0,0,0,0,0
Shamce,1,0,0,0,0,0,0
Lyntavis,0,0,0,1,0,0,0
Alijah,1,0,0,0,0,0,0
Hernande,0,0,0,0,1,0,0
Jaswinder,1,0,0,0,0,0,0
Jewzel,0,0,0,1,0,0,0
E,1,0,0,1,1,0,0
Rashrad,0,0,0,1,0,0,0
Ludro,1,0,0,0,0,0,0
Michou,1,0,0,0,0,0,1
Hostensia,1,0,0,0,0,0,0
Lakewia,1,0,0,0,0,0,0
Samari,1,0,0,0,0,0,0
Walyna,1,0,0,0,0,0,0
Caerleana,0,0,0,0,0,0,1
Dymond,5,0,0,1,0,0,0
Dazhier,1,0,0,0,0,0,0
Horzenlid,0,0,0,0,1,0,0
Jaris,1,0,0,0,0,0,0
Yaisnely,0,0,0,0,1,0,0
Juel,2,0,0,0,0,0,0
V,1,0,0,0,0,1,0
Laichia,1,0,0,0,0,0,0
Johnquell,1,0,0,0,0,0,0
Yusel,2,0,0,0,0,0,0
Kharie,1,0,0,0,0,0,0
Jharonte,1,0,0,0,0,0,0
Liliviet,1,0,0,0,0,0,0
Mnasie,1,0,0,0,0,0,0
Scott-John,1,0,0,0,0,0,0
Kharim,1,0,0,0,0,0,0
Manel,0,0,0,1,0,0,0
Daviqua,1,0,0,0,0,0,0
Grisha,0,0,0,0,0,1,0
Geriely,1,0,0,0,0,0,0
Ko-Chia,0,0,1,0,0,0,0
Jiahui,0,0,1,0,0,0,0
Raiko,0,0,0,0,1,0,0
Rassel,1,0,0,0,0,0,0
Sohnja,1,0,0,0,0,0,0
Asencion,2,0,0,0,0,0,0
Jiahua,0,0,1,0,0,0,0
Glendore,1,0,0,0,0,0,0
Skripnik,1,0,0,0,0,0,0
Harkisson,1,0,0,0,0,0,0
Shitalben,1,0,0,0,0,0,0
Phet,2,0,0,0,0,0,0
Marvenson,0,0,0,1,0,0,0
Salorya,1,0,0,0,0,0,0
Edinri,1,0,0,0,0,0,0
Jako,0,0,0,0,0,1,0
Lauris,1,0,0,0,1,0,0
Woomadevi,1,0,0,0,0,0,0
Lieqi,0,0,1,0,0,0,0
Sha'Ron,1,0,0,0,0,0,0
Margharito,0,0,0,0,1,0,0
Niqasia,1,0,0,0,0,0,0
Lizmineth,0,0,0,0,1,0,0
Khelson,1,0,0,0,0,0,0
Laurin,0,0,0,0,0,1,0
Taw,2,0,0,0,0,0,0
Estalin,0,0,0,0,1,0,0
Arutte,1,0,0,0,0,0,0
Jadakiss,2,0,0,0,0,0,0
Quinndero,0,0,0,1,0,0,0
Tay,5,0,0,0,0,0,0
Mangza,0,0,1,0,0,0,0
Ulaisys,0,0,0,0,1,0,0
Javone'Ta,1,0,0,0,0,0,0
Yashodan,1,0,0,0,0,0,0
Tam,13,0,4,0,0,0,0
Marializ,1,0,0,0,1,0,0
Lidisvel,1,0,0,0,0,0,0
Durdanah,1,0,0,0,0,0,0
Surya,2,0,0,0,0,0,2
Ja'Riyah,1,0,0,0,0,0,0
Shende,0,0,0,0,0,0,1
Tanayya,1,0,0,0,0,0,0
Marmr,1,0,0,0,0,0,0
Eribes,1,0,0,0,0,0,0
Alaimedes,1,0,0,0,0,0,0
Ergert,1,0,0,0,0,0,0
Jonamei,0,0,1,0,0,0,0
Justamarie,0,0,0,0,1,0,0
Shamanike,0,0,0,1,0,0,0
Antonie,1,0,0,0,0,0,0
Daphtalie,0,0,0,1,0,0,0
Tameemuddin,0,0,1,0,0,0,0
Francin,1,0,0,0,0,0,0
Makaliga,0,0,1,0,0,0,0
Anjaneta,1,0,0,0,0,0,0
Saint-Fleury,0,0,0,1,0,0,0
Khavlid,0,0,0,1,0,0,0
Lieter,1,0,0,0,0,0,0
Akilandbswari,1,0,0,0,0,0,0
Cruz,15,0,0,0,9,0,1
Geluse,0,0,0,1,0,0,0
Re'Kisha,0,0,0,0,0,0,1
Opaline-Martha,1,0,0,0,0,0,0
Wilsert,0,0,0,1,0,0,0
Truc,4,0,1,0,0,0,0
True,0,0,1,0,0,0,0
Lopez,2,0,0,0,0,0,0
Xuebao,1,0,0,0,0,0,0
Yinan,0,0,1,0,0,0,0
Emmanerose,1,0,0,0,0,0,0
Tre'Earl,1,0,0,0,0,0,0
Galge,1,0,0,0,0,0,0
Mo,3,0,1,0,0,0,0
Ralph-Lyne,1,0,0,0,0,0,0
Sopanut,0,0,1,0,0,0,0
Mu,0,0,1,0,0,0,0
Dhahir,0,0,0,0,0,1,0
A'Vyone,1,0,0,0,0,0,0
Kailazareet,1,0,0,0,0,0,0
Kyu-Eun,0,0,1,0,0,0,0
Ydopcene,0,0,0,1,0,0,0
Zyyon,0,0,0,1,0,0,0
Adralys,1,0,0,0,0,0,0
Jeivelyne,1,0,0,0,0,0,0
Yoglena,1,0,0,0,0,0,0
De'Avyion,1,0,0,0,0,0,0
Airda,0,0,0,0,0,1,0
Anantoniel,1,0,0,0,0,0,0
Cajwon,1,0,0,0,0,0,0
Pai-Yei,1,0,0,0,0,0,0
Mirza,3,0,0,0,4,2,0
Shaukeshkumar,0,0,0,0,0,0,1
Bora,0,0,0,0,0,1,0
Niyonzina,1,0,0,0,0,0,0
Ravello,1,0,0,0,0,0,0
Erdis,1,0,0,0,0,0,0
Walkirie,0,0,0,0,1,0,0
Davonte,3,0,0,0,0,0,0
Xurying,0,0,1,0,0,0,0
Daoruang,1,0,0,0,0,0,0
Le,9,0,5,0,0,0,1
Moujgun,0,0,0,0,0,1,0
Gehobany,0,0,0,0,1,0,0
Adedoyin,1,0,0,0,0,0,0
Htat,0,0,1,0,0,0,0
Milder,1,0,0,0,0,0,0
Vonnical,1,0,0,0,0,0,0
Arreguin,0,0,0,0,1,0,0
Quamekka,0,0,0,1,0,0,0
Sutora,0,0,0,1,0,0,0
Sathiyagiri,0,0,1,0,0,0,0
Emari,1,0,0,0,0,0,0
Hasler,2,0,0,0,0,0,0
Crissi-Lyu,0,0,0,0,0,0,1
Maritzabet,1,0,0,0,0,0,0
Ajanik,1,0,0,0,0,0,0
Sisko-Anthony,1,0,0,0,0,0,0
Ellerhart,1,0,0,0,0,0,0
Yacel,1,0,0,0,0,0,0
Cortellus,1,0,0,0,0,0,0
Erlin,1,0,0,0,0,0,2
Elys,0,0,0,0,2,0,0
Bedn,0,0,1,0,0,0,0
Abanie,0,0,0,1,0,0,0
Fridmen,1,0,0,0,0,0,0
Irie,2,0,0,0,0,0,0
Gagan,1,0,1,0,0,0,2
Irin,0,0,0,1,0,0,0
Ennikka,0,0,0,1,0,0,0
Arvion,0,0,0,1,0,0,0
Pope,2,0,0,0,0,0,0
Lexxten,1,0,0,0,0,0,0
Quadreauna,1,0,0,0,0,0,0
Bahey,0,0,0,1,0,0,0
Chremeze,0,0,0,1,0,0,0
Sage,10,0,0,1,2,0,1
Quanrya,0,0,0,1,0,0,0
Ashabur,0,0,1,0,0,0,0
Echolsten,1,0,0,0,0,0,0
Nadyasara,0,0,0,0,1,0,0
Quiwa,1,0,0,0,0,0,0
Techenique,1,0,0,0,0,0,0
Zikria,1,0,0,0,0,0,0
Ernypher,0,0,0,0,1,0,0
Sairandhri,1,0,0,0,0,0,0
Shamain,1,0,0,0,0,0,0
Hawardson,1,0,0,0,0,0,0
Habtegebriel,1,0,0,0,0,0,0
Kewlapatie,0,0,0,0,0,0,1
Eluanys,1,0,0,0,0,0,0
Truvis,1,0,0,0,0,0,0
Monker,1,0,0,0,0,0,0
Kourtne,1,0,0,0,0,0,0
Arastasiia,1,0,0,0,0,0,0
MacKenwy,1,0,0,0,0,0,0
Kamloutee,1,0,0,0,0,0,0
Ravidu,0,0,1,0,0,0,0
Leecyett,0,0,0,1,0,0,0
Chalic,1,0,0,0,0,0,0
H Luyet,1,0,0,0,0,0,0
Sennilia,0,0,0,1,0,0,0
Shedwigecka,0,0,0,1,0,0,0
Temperece,0,0,0,1,0,0,0
Toinje,1,0,0,0,0,0,0
Guzzo,0,0,0,0,1,0,0
Joliet,1,0,0,0,0,0,0
Loudidana,1,0,0,0,0,0,0
Tomari,2,0,0,0,0,0,0
Croey,1,0,0,0,0,0,0
Clebenso,0,0,0,1,0,0,0
Hisni,0,0,0,0,0,1,0
Eroya,1,0,0,0,0,0,0
Belynn,1,0,0,0,0,0,0
Lawdjency,1,0,0,0,0,0,0
Bendaly,1,0,0,0,0,0,0
Kelen,0,0,0,0,0,1,0
Kulrisa,1,0,0,0,0,0,0
Nc-Marisa,1,0,0,0,0,0,0
Jahen,1,0,0,0,0,0,0
Rezedite,1,0,0,0,0,0,0
Arresce,1,0,0,0,0,0,0
Merantus,1,0,0,0,0,0,0
Somphot,1,0,0,0,0,0,0
Rahaf,1,0,0,0,0,0,0
Abala,0,0,0,1,0,0,0
Liyuan,1,0,0,0,0,0,0
Berdith,0,0,0,1,0,0,0
Jaliqua,0,0,0,1,0,0,0
Elgor,0,0,0,0,0,1,0
Zamife,1,0,0,0,0,0,0
Jimme,1,0,0,0,0,0,0
Moulekah,1,0,0,0,0,0,0
Saonice,1,0,0,0,0,0,0
Ferdnado,1,0,0,0,0,0,0
Elian,3,0,0,0,0,0,0
Qin Jin,0,0,0,0,0,0,1
Param,1,0,0,0,0,0,0
Noazine,0,0,0,1,0,0,0
Tazzmarie,1,0,0,0,0,0,0
Rhojanie,1,0,0,0,0,0,0
Jaeel,1,0,0,0,0,0,0
Suciuel,0,0,0,0,1,0,0
Na'Vosha,1,0,0,0,0,0,0
McGowan,0,0,0,0,0,1,0
Shimelka,1,0,0,0,0,0,0
Yudiset,0,0,0,0,1,0,0
Wytrone,1,0,0,0,0,0,0
Calinin,0,0,0,0,1,0,0
Kitwonda,0,0,0,1,0,0,0
Gokhul,0,0,1,0,0,0,0
Yaismely,1,0,0,0,0,0,0
Nerming,1,0,0,0,0,0,0
Saubira,1,0,0,0,0,0,0
Reneishea,0,0,0,1,0,0,0
John-Emmanuel,1,0,0,0,0,0,0
Addessio,1,0,0,0,0,0,0
Sayan,0,0,0,0,1,0,0
Taphael,0,0,0,1,0,0,0
Sayal,1,0,0,0,0,0,0
Boxil,1,0,0,0,0,0,0
Jahhel,0,0,0,1,0,0,0
Mayvika,0,0,1,0,0,0,0
Anybesan,0,0,0,0,1,0,0
Ovenirold,1,0,0,0,0,0,0
Jacsone,1,0,0,0,0,0,0
Drielen,1,0,0,0,0,0,0
Miangelisse,0,0,0,0,1,0,0
Tremeccia,1,0,0,0,0,0,0
Don'Najua,1,0,0,0,0,0,0
Benjika,1,0,0,0,0,0,0
Isoken,0,0,0,1,0,0,0
Guiny,0,0,0,0,0,0,1
Uchendu,0,0,0,0,0,0,1
Bhaggandhai,0,0,1,0,0,0,0
Alexshandra,1,0,0,0,0,0,0
Evtim,0,0,0,0,0,1,0
Budny,1,0,0,0,0,0,0
Tsavouri,1,0,0,0,0,0,0
Shyenne,1,0,0,0,0,0,0
Orotildes,0,0,0,0,0,0,1
Bryane,1,0,0,0,0,0,0
Lawritzah,0,0,0,0,1,0,0
Jauan,1,0,0,0,0,0,0
Nykristian,1,0,0,0,0,0,0
Snyder,2,0,0,0,0,0,0
Dorrel,2,0,0,0,0,0,0
Angelstephanie,0,0,1,0,0,0,0
Fraevelyn,1,0,0,0,0,0,0
Min-Chuan,0,0,1,0,0,0,0
Ellateck,1,0,0,0,0,0,0
Lamyiah,1,0,0,0,0,0,0
Maikiab,1,0,0,0,0,0,0
Juamani,1,0,0,0,0,0,0
Deven'A,1,0,0,0,0,0,0
Chaykeo,1,0,0,0,0,0,0
Jaydeline,0,0,0,0,1,0,0
Charliya,1,0,0,0,0,0,0
Yaraixy,1,0,0,0,0,0,0
Roseneck,1,0,0,0,0,0,0
Sokhom,1,0,0,0,0,0,0
Addel,0,0,0,0,1,0,0
Mordell,1,0,0,0,0,0,0
Kelin,1,0,0,0,0,0,0
Yaismel,0,0,0,0,1,0,0
Rosalino,1,0,0,0,0,0,0
Saturn,1,0,0,0,0,0,0
Dayianie,1,0,0,0,0,0,0
Shereyna,0,0,0,1,0,0,0
Joo,2,0,0,0,0,0,0
Smann,1,0,0,0,0,0,0
Yadir,2,0,0,0,0,0,0
Quinntavia,0,0,0,1,0,0,0
Dhiya,1,0,0,0,0,0,0
Jeaneudes,1,0,0,0,0,0,0
Smane,0,0,0,1,0,0,0
Amberchelle,0,0,0,0,0,0,1
Prayong,1,0,0,0,0,0,0
Neeondra,0,0,0,1,0,0,0
Malayzha,1,0,0,0,0,0,0
Nguyet-Dinh,0,0,1,0,0,0,0
Sebaud,1,0,0,0,0,0,0
Letrich,1,0,0,0,0,0,0
Tiarsheka,0,0,0,1,0,0,0
Zainal,1,0,0,0,0,0,0
Aldris,1,0,0,0,0,0,0
Zhengyan,1,0,0,0,0,0,0
Effelin,0,0,0,1,0,0,0
Jekella,1,0,0,0,0,0,0
Essic,1,0,0,0,0,0,0
Sadwantie,0,0,0,0,0,0,1
Kanniquea,0,0,0,1,0,0,0
Oweny,0,0,0,0,1,0,0
Hsueh Chou,0,0,1,0,0,0,0
Dextar,1,0,0,0,0,0,0
Guerlme,1,0,0,0,0,0,0
Gregshawn,1,0,0,0,0,0,0
Hodana,0,0,0,0,1,0,0
Hnglaih,1,0,0,0,0,0,0
Tanganette,1,0,0,0,0,0,0
Zykwon,1,0,0,0,0,0,0
Jie Hua,0,0,1,0,0,0,0
Nepri,0,0,0,1,0,0,0
Nijjagarn,0,0,1,0,0,0,0
Jo'Shon,1,0,0,0,0,0,0
Sesan,2,0,0,0,0,0,0
Nicalie,1,0,0,0,0,0,0
Shyim,1,0,0,0,0,0,0
Isara,0,0,0,0,1,0,0
La'Tya,1,0,0,0,0,0,0
Suk-Angie,0,0,0,1,0,0,0
Salvinder,0,0,1,0,0,0,0
Rawesn,1,0,0,0,0,0,0
Bepery,1,0,0,0,0,0,0
Jeffiel,1,0,0,0,0,0,0
Dabion,1,0,0,0,0,0,0
Adeolu,1,0,0,0,0,0,0
Demarey,1,0,0,0,0,0,0
Yexsania,0,0,0,0,1,0,0
Monday,0,0,0,1,0,0,0
Demares,0,0,0,1,0,0,0
Joselin,2,0,0,0,1,0,0
Valdete,2,0,0,0,0,1,0
Quamaine,2,0,0,0,0,0,0
Vakeith,0,0,0,1,0,0,0
Joselis,1,0,0,0,0,0,0
Laing,1,0,0,0,0,0,0
Kanyatta,1,0,0,0,0,0,0
Erody,1,0,0,0,0,0,0
Lavorace,1,0,0,0,0,0,0
Yviola,0,0,0,1,0,0,0
Da'Quadre,0,0,0,1,0,0,0
Irishuye,1,0,0,0,0,0,0
Teeka,1,0,0,0,0,0,0
Xzaevion,0,0,0,1,0,0,0
Jourdan,2,0,0,0,0,1,0
Kasuavay,0,0,0,1,0,0,0
Hudhayfah,0,0,1,0,0,0,0
Abclardo,1,0,0,0,0,0,0
Zumaily,1,0,0,0,0,0,1
Oviendo,0,0,0,0,0,0,1
Rahzhae,1,0,0,0,0,0,0
Yilyen,0,0,0,0,1,0,0
Anatalis,1,0,0,0,0,0,0
Florizel,0,0,0,2,0,0,0
Lajuca,1,0,0,0,0,0,0
Shafdar,0,0,1,0,0,0,0
Laudese,0,0,0,1,0,0,0
Quebar,1,0,0,0,0,0,0
Vijayvenkat,1,0,0,0,0,0,0
Jacearre,1,0,0,0,0,0,0
Shaydreonda,1,0,0,0,0,0,0
Soundrawattie,0,0,0,0,0,0,1
A'Shi,1,0,0,0,0,0,0
Alioy,1,0,0,0,0,0,0
Yanelsis,0,0,0,0,1,0,0
Aladje,1,0,0,0,0,0,0
Djoury,1,0,0,0,0,0,0
Somphone,1,0,0,0,0,0,0
Jonessu,1,0,0,0,0,0,0
Kuavasea,1,0,0,0,0,0,0
Devian,2,0,0,0,0,0,0
Vernile,0,0,0,1,0,0,0
Monteze,1,0,0,0,0,0,0
Suitane,0,0,0,1,0,0,0
Guevais,0,0,0,1,0,0,0
Elvutis,0,0,0,1,0,0,0
Meniley,1,0,0,0,0,0,0
Sagana,1,0,0,0,0,0,0
Trendoje,1,0,0,0,0,0,0
Roserni,0,0,0,0,0,0,1
Liuxin,1,0,0,0,0,0,0
Myrone,1,0,0,0,0,0,0
Gbre,1,0,0,0,0,0,0
Cenoki,1,0,0,0,0,0,0
Haly,1,0,0,0,0,0,1
Klrstie,0,0,0,0,0,1,0
Yorkania,1,0,0,0,0,0,0
Illango,0,0,1,0,0,0,0
Shamashdin,1,0,0,0,0,0,0
Alcimy,0,0,0,1,0,0,0
Akim-Youri,1,0,0,0,0,0,0
Inexcelcy,1,0,0,0,0,0,0
Marie-Flora,1,0,0,0,0,0,0
Yionarie,0,0,0,0,1,0,0
Awyanna,0,0,0,1,0,0,0
Shabari,1,0,0,0,0,0,0
Emydrius,1,0,0,0,0,0,0
Niklara,1,0,0,0,0,0,0
Monnavus,1,0,0,0,0,0,0
Moteedall,1,0,0,0,0,0,0
Santerra,1,0,0,0,0,0,0
Neyshika,1,0,0,0,0,0,0
Josiel,0,0,0,0,1,0,0
Gricis,1,0,0,0,0,0,0
Shanprellia,0,0,0,1,0,0,0
Wirhan,0,0,1,0,0,0,0
Hong Fang,0,0,1,0,0,0,0
Suleymis,1,0,0,0,0,0,0
Seamarch,1,0,0,0,0,0,0
Jittachai,1,0,0,0,0,0,0
Yuxiang,1,0,0,0,0,0,0
Fenetia,1,0,0,0,0,0,0
Selvathevy,1,0,0,0,0,0,0
Y Keny,1,0,0,0,0,0,0
Nehal,0,0,0,0,0,0,1
Marquire,0,0,0,1,0,0,0
Ahashia,1,0,0,0,0,0,0
Landy,4,0,0,0,1,0,0
Nehad,1,0,0,0,0,0,0
Jayan,0,0,2,0,0,0,0
Maunankumar,1,0,0,0,0,0,0
Jocquin,0,0,0,1,0,0,0
Chee,2,0,1,0,0,0,0
Emilyha,1,0,0,0,0,0,0
Petrishia,1,0,0,0,0,0,0
Chen,5,0,3,0,0,0,0
Rosaidanin,1,0,0,0,0,0,0
Duquone,0,0,0,1,0,0,0
Surensa,1,0,0,0,0,0,0
Zoyya,1,0,0,0,0,0,0
Editzabeth,1,0,0,0,0,0,0
Ednisson,1,0,0,0,0,0,0
Sky,6,0,0,0,1,1,1
Kendoph,0,0,0,1,0,0,0
Alarcon,0,0,0,0,1,0,0
Glauriya,1,0,0,0,0,0,0
Eyadom,0,0,0,1,0,0,0
Greggis,0,0,0,1,0,0,0
Edwayna,0,0,0,0,0,1,0
Maurin,0,0,1,0,0,0,0
Znaia,1,0,0,0,0,0,0
Tahleel,1,0,0,0,0,0,0
Carolianne,0,0,0,0,1,0,0
Wendsweney,1,0,0,0,0,0,0
Abdulluh,1,0,0,0,0,0,0
Leosdany,1,0,0,0,0,0,0
Alexandys,1,0,0,0,0,0,0
Ilphode,0,0,0,1,0,0,0
Mukhamadsafo,1,0,0,0,0,0,0
Leylean,1,0,0,0,0,0,0
Belindao,1,0,0,0,0,0,0
Kenyatta,10,0,0,7,1,0,1
Giadel,0,0,0,0,0,0,1
Cidya,1,0,0,0,0,0,0
Chunhua,0,0,1,0,0,0,0
Gilcania,1,0,0,0,0,0,0
Michal,15,0,0,0,1,5,0
Zexi,0,0,1,0,0,0,0
Diejay,1,0,0,0,0,0,0
Ce Joix,1,0,0,0,0,0,0
Jiali,1,0,0,0,0,0,0
Tonigaye,0,0,0,1,0,0,0
Chintip,1,0,0,0,0,0,0
Kiowa,1,0,0,0,0,0,0
Hui-Ying,0,0,1,0,0,0,0
Simahoya,1,0,0,0,0,0,0
Monzemath,1,0,0,0,0,0,0
Zelphina,1,0,0,0,0,0,0
Shradhdhaben,1,0,0,0,0,0,0
Teeson,0,0,0,1,0,0,0
May-Kin,0,0,1,0,0,0,0
Sheng Qun,1,0,0,0,0,0,0
Sheymar,1,0,0,0,0,0,0
Leophis,0,0,0,1,0,0,0
Sabianka,0,0,0,1,0,0,0
Gilkermaxis,0,0,0,0,1,0,0
Oppie,1,0,0,0,0,0,0
Luditck,1,0,0,0,0,0,0
Phacharawalai,1,0,0,0,0,0,0
Airouys,1,0,0,0,0,0,0
Doynicia,0,0,0,1,0,0,0
Nyeca,1,0,0,0,0,0,0
Cashion,1,0,0,0,0,0,0
Santana,9,0,0,2,1,1,0
Jikerria,0,0,0,1,0,0,0
Allahja,1,0,0,0,0,0,0
Nornacis,0,0,0,0,1,0,0
Letamaran,0,0,0,1,0,0,0
Jodachy,0,0,0,1,0,0,0
Uzoma,0,0,0,1,0,0,0
Khalil-Adonis,0,0,0,0,1,0,0
K-Ci,1,0,0,0,0,0,0
Sothheng,0,0,1,0,0,0,0
Quay,1,0,0,0,0,0,0
Alfvodo,0,0,0,0,1,0,0
Restie Al,0,0,1,0,0,0,0
Haddy,2,0,0,0,0,0,0
Kerulous,0,0,0,1,0,0,0
Christerline,1,0,0,0,0,0,0
Thay,0,0,1,0,0,0,0
Jonal,0,0,0,2,0,0,0
Ayrys,1,0,0,0,0,0,0
Isiet,1,0,0,0,0,0,0
Hlean,1,0,0,0,0,0,0
Ahyzia,0,0,0,1,0,0,0
Myrco,0,0,0,1,0,0,0
Tham,1,0,1,0,0,0,0
Yuqing,2,0,0,0,0,0,0
Somporn,1,0,0,0,0,0,0
Linan,1,0,0,0,0,0,0
Alexa-Fel,0,0,1,0,0,0,0
Linal,1,0,0,0,0,0,0
Suanly,0,0,0,0,1,0,0
Ristom,1,0,0,0,0,0,0
Cailiah,1,0,0,0,0,0,0
Xiang,1,0,3,0,0,0,1
Yusmeri,1,0,0,0,0,0,0
D'Eztini,0,0,0,1,0,0,0
Karrel,1,0,0,0,0,0,0
Aaad,1,0,0,0,0,0,0
Ashenafi,0,0,0,1,0,0,0
Javhari,1,0,0,0,0,0,0
Diliet,1,0,0,0,0,0,0
Isley,1,0,0,0,0,0,0
Davaun,2,0,0,0,0,0,0
Ying Ting,1,0,0,0,0,0,0
Atanacita,1,0,0,0,0,0,0
Philemene,0,0,0,0,0,0,1
